sample,model,edge_precision,edge_recall,edge_f1,chamfer,rough_edge_density,line_edge_density,density_ratio,agreement_score
lineart_004_006,combined_koma_direct_unet_finegrid_20260802_ep035,0.6631369953673064,0.19045240770799518,0.29591753822840655,7.928229331970215,0.10428385416666666,0.019674479166666668,0.18866275440129857,-0.03571173315492426
lineart_004_006,combined_koma_direct_unet_finegrid_20260802_ep040,0.7192072606038156,0.2472634952345278,0.36800637780434753,6.682146430015564,0.10428385416666666,0.02343315972222222,0.2247055396012819,0.08151556131207802
lineart_004_006,combined_koma_direct_unet_finegrid_20260802_ep045,0.6863342898134863,0.24418362675323593,0.360211432940736,7.445003151893616,0.10428385416666666,0.02420138888888889,0.23207225204977736,0.057229832179281
lineart_004_006,combined_koma_direct_unet_finegrid_20260802_ep050,0.7562649640861931,0.29079785241603195,0.42007074255278964,6.213218450546265,0.10428385416666666,0.02719184027777778,0.26074832480126525,0.15720431251620315
lineart_004_006,combined_koma_direct_unet_finegrid_20260802_ep055,0.7325730806296177,0.2804345111749282,0.4056016468747578,6.519358158111572,0.10428385416666666,0.027022569444444443,0.2591251508719357,0.1345821628427494
lineart_004_006,combined_koma_direct_unet_finegrid_20260802_ep060,0.6636811464397672,0.27277645981604026,0.38664130092620086,6.813582181930542,0.10428385416666666,0.029075520833333333,0.2788113372455987,0.11412415145925536
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep020,0.3283582089552239,0.003995505056811088,0.00789494342331027,12.633802890777588,0.10428385416666666,0.0008723958333333333,0.008365588712698215,-0.6906404143607467
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep040,0.6544308490915832,0.22587089524285178,0.33583230457100743,6.944296360015869,0.10428385416666666,0.023411458333333333,0.22449744037957298,0.04271361770724137
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep060,0.584133309183119,0.19157614350522328,0.2885255717289983,8.299956321716309,0.10428385416666666,0.02396267361111111,0.2297831606109793,-0.03662287189052922
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep080,0.609722697706265,0.20868189952969576,0.3109417790990947,8.49857783317566,0.10428385416666666,0.02535590277777778,0.24314313064469142,-0.014651066253825243
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep100,0.5952743902439024,0.26470221001373456,0.36645287003142485,7.345655679702759,0.10428385416666666,0.034166666666666665,0.32763141465850915,0.09354219497807964
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep120,0.6113253012048193,0.2809755691513714,0.384999006835197,7.205087423324585,0.10428385416666666,0.03602430555555555,0.34544470803679195,0.11983800659551415
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep140,0.668073519400953,0.26907229366962165,0.38363309465399814,6.993847370147705,0.10428385416666666,0.03187934027777778,0.30569775669039,0.11397423932960037
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep160,0.6118811881188119,0.271111666042369,0.375740590762684,7.069067478179932,0.10428385416666666,0.035069444444444445,0.3362883422815999,0.11183099777005363
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep180,0.628333811299111,0.23531859990843634,0.34240310298747256,7.481139183044434,0.10428385416666666,0.03026909722222222,0.2902567944395888,0.05641548343086608
lineart_004_006,combined_koma_direct_unet_200ep_20260801_ep200,0.6512509476876421,0.2319057726724102,0.34202050608994833,7.336992979049683,0.10428385416666666,0.028624131944444443,0.27448287343405336,0.055166368666476076
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep005,0.3360655737704918,0.016217798594847774,0.03094238455523557,13.935803890228271,0.07413194444444444,0.0021180555555555558,0.028571428571428574,-0.6018805576196243
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep010,0.0,0.0,0.0,20.0,0.07413194444444444,0.0,0.0,-1.605240844637142
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep015,0.0,0.0,0.0,20.0,0.07413194444444444,0.0,0.0,-1.605240844637142
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep020,0.0,0.0,0.0,20.0,0.07413194444444444,0.0,0.0,-1.605240844637142
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep025,0.789937106918239,0.05667447306791569,0.10576106056124844,9.872118949890137,0.07413194444444444,0.0034505208333333332,0.04654566744730679,-0.38642762140106335
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep030,0.5850091407678245,0.15146370023419203,0.24062706510932266,8.411695957183838,0.07413194444444444,0.011870659722222222,0.16012880562060888,-0.11620747401919165
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep035,0.5697014557118184,0.2158665105386417,0.31309694533569005,7.725709676742554,0.07413194444444444,0.017591145833333332,0.2372950819672131,0.004878136159986002
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep040,0.617330016583748,0.2522833723653396,0.35818698383729014,7.376234531402588,0.07413194444444444,0.0209375,0.2824355971896956,0.0726367422373823
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep045,0.524692789241827,0.19110070257611242,0.28016225854771104,8.669323444366455,0.07413194444444444,0.018719618055555557,0.2525175644028103,-0.046672785217027765
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep050,0.6766129032258065,0.2977751756440281,0.41354883227793515,6.469000935554504,0.07413194444444444,0.021527777777777778,0.2903981264637002,0.15290361307918549
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep055,0.6189058429475252,0.2750585480093677,0.3808548623137917,7.298764944076538,0.07413194444444444,0.023324652777777777,0.3146370023419204,0.10587888445850825
lineart_004_008,combined_koma_direct_unet_finegrid_20260802_ep060,0.5209385693335506,0.27107728337236536,0.35659541837797026,7.49224066734314,0.07413194444444444,0.026636284722222223,0.35930913348946136,0.08740362849811466
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep020,0.0,0.0,0.0,20.0,0.07413194444444444,0.0,0.0,-1.605240844637142
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep040,0.7081472027228249,0.29736533957845435,0.41884794977745843,6.216023325920105,0.07413194444444444,0.020403645833333334,0.27523419203747074,0.16023673172398134
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep060,0.6378407654811338,0.28466042154566745,0.3936428998342215,7.196721792221069,0.07413194444444444,0.024040798611111112,0.3242974238875878,0.1236373182839382
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep080,0.5817071101306635,0.27377049180327867,0.37231656624537307,7.715728521347046,0.07413194444444444,0.025577256944444446,0.3450234192037471,0.0942919146113251
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep100,0.5817722864354988,0.3553864168618267,0.44123576418460453,6.593079090118408,0.07413194444444444,0.03266927083333333,0.4406908665105386,0.21085585634700196
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep120,0.5241258303045494,0.3300936768149883,0.40507298416149745,7.137221574783325,0.07413194444444444,0.03463107638888889,0.4671545667447307,0.16575483694917192
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep140,0.5281186783546864,0.3088992974238876,0.3898016372908837,7.144045829772949,0.07413194444444444,0.03218315972222222,0.4341334894613583,0.14444823452491767
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep160,0.5096006144393241,0.31405152224824356,0.38861272028489274,7.319416046142578,0.07413194444444444,0.03390625,0.45737704918032784,0.14304754510364898
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep180,0.5493651979088873,0.28711943793911004,0.37713406818764417,7.0822594165802,0.07413194444444444,0.029058159722222223,0.39197892271662765,0.1251538060357561
lineart_004_008,combined_koma_direct_unet_200ep_20260801_ep200,0.5598548972188634,0.28951990632318503,0.3816669313039198,7.51082968711853,0.07413194444444444,0.028715277777777777,0.3873536299765808,0.11802281067483386
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep005,0.2600806451612903,0.007530542759863809,0.014637268603113165,16.04371929168701,0.10835503472222222,0.0021527777777777778,0.019867814940917286,-0.6999480493858448
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep010,0.0,0.0,0.0,20.0,0.10835503472222222,0.0,0.0,-1.605240844637142
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep015,0.0,0.0,0.0,20.0,0.10835503472222222,0.0,0.0,-1.605240844637142
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep020,0.0,0.0,0.0,16.60867166519165,0.10835503472222222,0.0004991319444444444,0.004606449028640096,-0.845640631195508
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep025,0.9154411764705882,0.015461646304826757,0.030409678297597147,10.244585514068604,0.10835503472222222,0.0011805555555555556,0.010895253354696577,-0.5872592040852149
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep030,0.5639392454679079,0.07222110955337473,0.1280441879375608,10.144763231277466,0.10835503472222222,0.008858506944444445,0.08175445623873424,-0.32589768965436505
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep035,0.5871630793096762,0.1849789705587823,0.2813286026303884,8.417742013931274,0.10835503472222222,0.0223828125,0.20656919687562592,-0.05528453402859354
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep040,0.6718855218855219,0.24718606048467856,0.36140979318121796,7.143342733383179,0.10835503472222222,0.02578125,0.23793310634888845,0.06796496800039696
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep045,0.6090145148968679,0.23092329260965352,0.3348715482746351,7.615025281906128,0.10835503472222222,0.028407118055555555,0.2621670338473864,0.03739404065972518
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep050,0.6975239167135622,0.2896855597836972,0.4093611560387937,6.426053166389465,0.10835503472222222,0.030850694444444444,0.2847186060484679,0.14820951218624362
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep055,0.6405901314158194,0.3017023833366713,0.4102071625621886,6.48395037651062,0.10835503472222222,0.03500868055555555,0.32309232926096537,0.15772303134931137
lineart_004_009,combined_koma_direct_unet_finegrid_20260802_ep060,0.5929432013769363,0.2756258762267174,0.37632122452042854,7.174299240112305,0.10835503472222222,0.03530381944444445,0.32581614259963954,0.10724998060021773
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep020,0.0,0.0,0.0,17.56360626220703,0.10835503472222222,0.00037760416666666666,0.0034848788303625078,-0.8918359168975859
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep040,0.7084729535662997,0.26557180052072904,0.3863281170795777,6.412614464759827,0.10835503472222222,0.027200520833333332,0.2510314440216303,0.11543858964377929
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep060,0.5944427099594131,0.222791908672141,0.324110170883023,7.929392099380493,0.10835503472222222,0.027803819444444444,0.2565992389345083,0.017056184977262176
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep080,0.5953787580412235,0.24458241538153414,0.34672834725252094,7.8211445808410645,0.10835503472222222,0.03305989583333333,0.30510715001001404,0.0562323525265406
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep100,0.5756638583768796,0.2882435409573403,0.38414160838903233,7.511219263076782,0.10835503472222222,0.04069878472222222,0.37560584818746245,0.118023929890906
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep120,0.6200859291084855,0.30182255157220106,0.40601843076518057,6.965957164764404,0.10835503472222222,0.04040798611111111,0.3729220909272983,0.1529586414329827
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep140,0.5895689304595364,0.30394552373322653,0.4011056262257239,7.3554394245147705,0.10835503472222222,0.04269097222222222,0.39399158822351293,0.14270558304496447
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep160,0.6089669028233055,0.2986581213699179,0.40076663010769303,6.81510853767395,0.10835503472222222,0.04104600694444444,0.37881033446825557,0.15273134579230846
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep180,0.5859653024911032,0.26821550170238334,0.3679899543896552,7.307858467102051,0.10835503472222222,0.03902777777777778,0.3601842579611456,0.10360232864800495
lineart_004_009,combined_koma_direct_unet_200ep_20260801_ep200,0.6034416826003824,0.2375325455637893,0.34088330930251365,7.77674412727356,0.10835503472222222,0.03404947916666667,0.3142399359102744,0.05385682949926851
