sample,model,ink_pixels,orientation_entropy,long_line_ratio,component_count,mean_component_len,median_component_len,long_component_ratio,components_per_1k_ink_px
lineart_004_002,GT,12645,0.8082454554514469,0.5381573744563068,269,22.219330855018587,6.0,0.8428977748034131,21.273230525899564
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep005,258,0.054635909682893447,0.0,33,6.090909090909091,2.0,0.373134328358209,127.90697674418605
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep010,106,0.0,0.0,16,4.6875,3.0,0.0,150.94339622641508
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep015,17,0.0,0.0,0,0.0,0.0,0.0,0.0
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep020,1818,0.0,0.38173817381738173,95,3.1789473684210527,1.0,0.24172185430463577,52.25522552255225
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep025,6945,0.6742634764197649,0.23686105111591071,174,4.293103448275862,1.0,0.39357429718875503,25.053995680345572
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep030,12669,0.8060794588238968,0.4916725866287789,164,6.9939024390243905,1.0,0.5963382737576286,12.944983818770227
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep035,11859,0.808637205804948,0.5680074205244962,191,7.020942408376963,2.0,0.6256524981357197,16.10591112235433
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep040,16249,0.8126821265502087,0.5145547418302665,189,9.55026455026455,2.0,0.69196675900277,11.631485014462427
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep045,13923,0.8128813118879182,0.37614019966961143,165,10.703030303030303,2.0,0.7191392978482446,11.850894203835379
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep050,12766,0.8154135370482418,0.5791947360175466,169,11.455621301775148,2.0,0.7525826446280992,13.238289205702648
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep055,13480,0.8245257865149835,0.5304896142433234,244,8.176229508196721,2.5,0.5488721804511278,18.100890207715135
lineart_004_002,combined_koma_direct_unet_finegrid_20260802_ep060,11729,0.8191378039406001,0.45971523574047235,173,9.84971098265896,3.0,0.6602112676056338,14.749765538409072
lineart_004_003,GT,16373,0.7673708203555819,0.6905270872778355,299,22.013377926421406,4.0,0.8416894560923731,18.261772430220482
lineart_004_003,combined_koma_direct_unet_finegrid_20260802_ep005,93,0.04698401088258976,0.0,20,3.6,2.5,0.0,215.05376344086022
lineart_004_003,combined_koma_direct_unet_finegrid_20260802_ep010,0,0.0,0.0,0,0.0,0.0,0.0,0.0
lineart_004_003,combined_koma_direct_unet_finegrid_20260802_ep015,0,0.0,0.0,0,0.0,0.0,0.0,0.0
lineart_004_003,combined_koma_direct_unet_finegrid_20260802_ep020,2694,0.0,0.0,113,2.504424778761062,1.0,0.18021201413427562,41.945063103192275
lineart_004_003,combined_koma_direct_unet_finegrid_20260802_ep025,6445,0.798075537598269,0.18758727695888286,145,4.4206896551724135,1.0,0.4118564742589704,22.498060512024825
lineart_004_003,combined_koma_direct_unet_finegrid_20260802_ep030,11728,0.7790101138611459,0.38778990450204637,171,6.8654970760233915,1.0,0.5809199318568995,14.580491132332877
lineart_004_003,combined_koma_direct_unet_finegrid_20260802_ep035,12675,0.7845823140889024,0.5163708086785009,174,8.488505747126437,1.5,0.6418415707515234,13.727810650887575
lineart_004_003,combined_koma_direct_unet_finegrid_20260802_ep040,14849,0.7637862518503649,0.6462388039598627,192,9.833333333333334,2.0,0.7076271186440678,12.930163647383662
